code,character,codepoint
7076,阛,U+961B
7077,闼,U+95FC
7079,阜,U+961C
7080,阝,U+961D
7082,阡,U+9621
7086,阮,U+962E
7088,阱,U+9631
7089,防,U+9632
7090,阪,U+962A
7091,阻,U+963B
7092,阼,U+963C
7093,阿,U+963F
7094,陀,U+9640
7095,陂,U+9642
7096,附,U+9644
7097,陋,U+964B
7098,限,U+9650
7099,陌,U+964C
7100,降,U+964D
7101,陔,U+9654
7102,陉,U+9649
7103,陛,U+965B
7104,陕,U+9655
7105,陞,U+965E
7106,陟,U+965F
7107,陡,U+9661
7108,院,U+9662
7109,阵,U+9635
7110,除,U+9664
7111,陪,U+966A
7112,陬,U+966C
7113,阴,U+9634
7114,陲,U+9672
7115,陈,U+9648
7116,陴,U+9674
7117,陵,U+9675
7118,陶,U+9676
7119,陷,U+9677
7120,陆,U+9646
7122,阳,U+9633
7124,隍,U+968D
7126,隅,U+9685
7127,隆,U+9686
7128,隈,U+9688
7129,陧,U+9667
7130,队,U+961F
7131,隋,U+968B
7132,阶,U+9636
7133,隔,U+9694
7134,陨,U+9668
7136,隗,U+9697
7137,隘,U+9698
7138,隙,U+9699
7139,际,U+9645
7140,障,U+969C
7143,隧,U+96A7
7145,险,U+9669
7147,隰,U+96B0
7148,隐,U+9690
7149,隳,U+96B3
7150,陇,U+9647
7151,随,U+968F
7152,隶,U+96B6
7154,苤,U+82E4
7155,隹,U+96B9
7156,隻,U+96BB
7157,隼,U+96BC
7158,雀,U+96C0
7159,雁,U+96C1
7160,雄,U+96C4
7161,雅,U+96C5
7162,集,U+96C6
7163,雇,U+96C7
7164,雉,U+96C9
7165,隽,U+96BD
7166,雌,U+96CC
7167,雍,U+96CD
7168,雎,U+96CE
7170,雒,U+96D2
7171,雕,U+96D5
7172,巂,U+5DC2
7173,虽,U+867D
7174,雘,U+96D8
7175,双,U+53CC
7176,雏,U+96CF
7177,杂,U+6742
7181,难,U+96BE
7182,钷,U+94B7
7183,雨,U+96E8
7184,雩,U+96E9
7185,雪,U+96EA
7186,雯,U+96EF
7190,零,U+96F6
7191,雷,U+96F7
7192,雹,U+96F9
7193,电,U+7535
7194,需,U+9700
7195,霂,U+9702
7197,霄,U+9704
7198,霈,U+9708
7199,霉,U+9709
7200,霆,U+9706
7201,震,U+9707
7202,霍,U+970D
7203,霎,U+970E
7204,霏,U+970F
7206,霓,U+9713
7207,霖,U+9716
7208,霜,U+971C
7209,霞,U+971E
7212,雾,U+96FE
7213,霰,U+9730
7214,霪,U+972A
7216,露,U+9732
7218,霸,U+9738
7219,霹,U+9739
7221,霁,U+9701
7223,霾,U+973E
7224,霭,U+972D
7225,雳,U+96F3
7226,叇,U+53C7
7227,灵,U+7075
7228,叆,U+53C6
7230,青,U+9752
7231,靖,U+9756
7232,靓,U+9753
7233,靛,U+975B
7234,静,U+9759
7235,镤,U+9564
7236,非,U+975E
7237,靠,U+9760
7238,靡,U+9761
7239,氆,U+6C06
7240,面,U+9762
7243,靥,U+9765
7244,钎,U+948E
7245,革,U+9769
7246,靳,U+9773
7247,靴,U+9774
7248,鞅,U+9785
7249,靶,U+9776
7250,靰,U+9770
7254,鞍,U+978D
7255,巩,U+5DE9
7256,鞋,U+978B
7258,鞘,U+9798
7260,鞡,U+97A1
7263,鞠,U+97A0
7265,鞫,U+97AB
7267,鞭,U+97AD
7268,鞮,U+97AE
7271,鞲,U+97B2
7272,鞴,U+97B4
7275,鞑,U+9791
7277,鞯,U+97AF
7278,羟,U+7F9F
7279,韦,U+97E6
7280,韨,U+97E8
7281,韩,U+97E9
7282,韧,U+97E7
7289,韪,U+97EA
7290,韬,U+97EC
7291,韫,U+97EB
7294,炝,U+709D
7295,韭,U+97ED
7299,音,U+97F3
7300,韶,U+97F6
7301,韵,U+97F5
7305,苘,U+82D8
7306,页,U+9875
7307,顶,U+9876
7308,顷,U+9877
7309,项,U+9879
7310,顸,U+9878
7311,顺,U+987A
7312,须,U+987B
7313,颂,U+9882
7314,颃,U+9883
7315,预,U+9884
7316,顽,U+987D
7317,颁,U+9881
7318,颔,U+9894
7319,顿,U+987F
7320,顼,U+987C
7322,颀,U+9880
7324,颇,U+9887
7325,领,U+9886
7327,颉,U+9889
7328,颐,U+9890
7329,颚,U+989A
7331,颏,U+988F
7333,头,U+5934
7334,颒,U+9892
7335,颊,U+988A
7336,颕,U+9895
7338,颈,U+9888
7339,颓,U+9893
7340,频,U+9891
7341,颗,U+9897
7344,题,U+9898
7345,额,U+989D
7346,颜,U+989C
7348,颛,U+989B
7350,颡,U+98A1
7351,颠,U+98A0
7352,类,U+7C7B
7354,颟,U+989F
7355,颢,U+98A2
7357,顾,U+987E
7358,颤,U+98A4
7359,显,U+663E
7360,颦,U+98A6
7361,颅,U+9885
7362,颧,U+98A7
7363,粬,U+7CAC
7364,风,U+98CE
7366,飒,U+98D2
7367,飓,U+98D3
7368,飔,U+98D4
7370,飏,U+98CF
7371,飖,U+98D6
7372,飕,U+98D5
7373,飘,U+98D8
7374,飙,U+98D9
7375,飗,U+98D7
7378,飞,U+98DE
7379,醛,U+919B
7380,食,U+98DF
7382,饥,U+9965
7383,饤,U+9964
7385,飧,U+98E7
7386,饨,U+9968
7387,饪,U+996A
7388,饫,U+996B
7389,饬,U+996C
7390,饮,U+996E
7391,饭,U+996D
7392,饴,U+9974
7393,饲,U+9972
7394,饱,U+9971
7395,饰,U+9970
7396,饸,U+9978
7397,饹,U+9979
7398,饺,U+997A
7399,饼,U+997C
7400,饻,U+997B
7401,饷,U+9977
7402,养,U+517B
7403,饵,U+9975
7404,餐,U+9910
7405,饾,U+997E
7407,馁,U+9981
7408,饿,U+997F
7410,馂,U+9982
7411,馀,U+9980
7412,馄,U+9984
7414,馅,U+9985
7415,饯,U+996F
7416,饽,U+997D
7418,馍,U+998D
7419,馆,U+9986
7421,餮,U+992E
7424,饧,U+9967
7426,饩,U+9969
7429,馒,U+9992
7431,馑,U+9991
7432,馈,U+9988
7433,馔,U+9994
7437,饶,U+9976
7438,饔,U+9954
7439,饕,U+9955
7440,飨,U+98E8
7441,餍,U+990D
7443,馋,U+998B
7445,首,U+9996
7446,馘,U+9998
7447,馗,U+9997
7448,炔,U+7094
7449,香,U+9999
7450,馥,U+99A5
7451,馨,U+99A8
7455,蛲,U+86F2
7456,马,U+9A6C
7457,驭,U+9A6D
7458,冯,U+51AF
7459,驰,U+9A70
7460,驯,U+9A6F
7461,驮,U+9A6E
7462,驲,U+9A72
7463,驳,U+9A73
7465,驻,U+9A7B
7466,驽,U+9A7D
7467,驹,U+9A79
7468,驾,U+9A7E
7469,骀,U+9A80
7470,驸,U+9A78
7471,驶,U+9A76
7474,驼,U+9A7C
7475,驷,U+9A77
7478,骈,U+9A88
7480,骇,U+9A87
7482,骆,U+9A86
7484,骃,U+9A83
7485,骎,U+9A8E
7486,骏,U+9A8F
7487,骔,U+9A94
7488,骋,U+9A8B
7489,骓,U+9A93
7490,骍,U+9A8D
7494,骑,U+9A91
7496,骐,U+9A90
7497,骛,U+9A9B
7499,骗,U+9A97
7500,骢,U+9AA2
7505,骞,U+9A9E
7506,腾,U+817E
7507,驺,U+9A7A
7509,骟,U+9A9F
7510,骚,U+9A9A
7511,骝,U+9A9D
7512,骡,U+9AA1
7513,蓦,U+84E6
7514,骜,U+9A9C
7515,骖,U+9A96
7516,骠,U+9AA0
7517,驱,U+9A71
7520,骅,U+9A85
7522,骁,U+9A81
7524,骄,U+9A84
7525,骕,U+9A95
7526,验,U+9A8C
7528,惊,U+60CA
7531,驿,U+9A7F
7532,骤,U+9AA4
7533,驴,U+9A74
7534,骧,U+9AA7
7535,骥,U+9AA5
7537,骊,U+9A8A
7539,骨,U+9AA8
7541,骶,U+9AB6
7542,肮,U+80AE
7543,骱,U+9AB1
7544,骰,U+9AB0
7545,骷,U+9AB7
7546,骸,U+9AB8
7547,骼,U+9ABC
7549,髀,U+9AC0
7551,髅,U+9AC5
7553,髑,U+9AD1
7555,体,U+4F53
7556,髋,U+9ACB
7557,髓,U+9AD3
7558,鞣,U+97A3
7559,高,U+9AD8
7560,铷,U+94F7
7561,髟,U+9ADF
7562,髡,U+9AE1
7565,髦,U+9AE6
7567,髫,U+9AEB
7568,髭,U+9AED
7570,髯,U+9AEF
7571,鬃,U+9B03
7573,髻,U+9AFB
7574,髹,U+9AF9
7576,鬈,U+9B08
7580,鬐,U+9B10
7583,鬘,U+9B18
7587,鬟,U+9B1F
7588,鬣,U+9B23
7589,鬓,U+9B13
7591,鬥,U+9B25
7594,阋,U+960B
7596,阄,U+9604
7597,铯,U+94EF
7598,鬯,U+9B2F
7599,鬱,U+9B31
7600,锶,U+9536
7601,鬲,U+9B32
7605,鬻,U+9B3B
7607,鬼,U+9B3C
7608,魁,U+9B41
7609,魂,U+9B42
7610,魃,U+9B43
7611,魄,U+9B44
7613,魅,U+9B45
7614,魏,U+9B4F
7617,魈,U+9B48
7618,魍,U+9B4D
7619,魉,U+9B49
7620,魑,U+9B51
7621,魔,U+9B54
7623,魇,U+9B47
7624,唢,U+5522
7625,鱼,U+9C7C
7626,鱿,U+9C7F
7627,鲁,U+9C81
7628,鲖,U+9C96
7629,鲂,U+9C82
7630,鲇,U+9C87
7631,鲋,U+9C8B
7632,鲐,U+9C90
7633,鲊,U+9C8A
7634,鲑,U+9C91
7635,鲔,U+9C94
7636,鲘,U+9C98
7637,鲍,U+9C8D
7638,鲞,U+9C9E
7639,鲜,U+9C9C
7640,鲛,U+9C9B
7641,鲧,U+9CA7
7642,鲤,U+9CA4
7643,鲠,U+9CA0
7644,鲨,U+9CA8
7645,鲭,U+9CAD
7646,鲵,U+9CB5
7647,鲳,U+9CB3
7648,鲓,U+9C93
7649,鲲,U+9CB2
7650,鲸,U+9CB8
7651,鲫,U+9CAB
7652,鲩,U+9CA9
7653,鳊,U+9CCA
7654,鲽,U+9CBD
7655,鳅,U+9CC5
7657,鲡,U+9CA1
7658,鳃,U+9CC3
7659,鳏,U+9CCF
7660,鳒,U+9CD2
7661,鲥,U+9CA5
7662,鳍,U+9CCD
7663,鳌,U+9CCC
7664,鲶,U+9CB6
7665,鳗,U+9CD7
7666,鳀,U+9CC0
7667,鳖,U+9CD6
7668,鳝,U+9CDD
7669,鲟,U+9C9F
7670,鲎,U+9C8E
7671,鲙,U+9C99
7672,鳣,U+9CE3
7673,鳞,U+9CDE
7674,鳔,U+9CD4
7675,鳜,U+9CDC
7676,鳘,U+9CD8
7677,鲮,U+9CAE
7678,鲈,U+9C88
7679,鲄,U+9C84
7680,鸟,U+9E1F
7682,鸠,U+9E20
7683,凫,U+51EB
7685,凤,U+51E4
7686,鸣,U+9E23
7687,鸢,U+9E22
7689,鸱,U+9E31
7690,鸩,U+9E29
7691,鸨,U+9E28
7693,鸦,U+9E26
7696,鸳,U+9E33
7697,鸮,U+9E2E
7698,鸪,U+9E2A
7699,鸯,U+9E2F
7700,鸭,U+9E2D
7701,鸰,U+9E30
7702,鸲,U+9E32
7703,鸿,U+9E3F
7704,鸽,U+9E3D
7707,鸺,U+9E3A
7708,鹈,U+9E48
7709,鹅,U+9E45
7710,鹃,U+9E43
7711,鹄,U+9E44
7712,鹁,U+9E41
7713,鹉,U+9E49
7714,鹆,U+9E46
7715,鹌,U+9E4C
7717,鹊,U+9E4A
7718,鹑,U+9E51
7720,鹏,U+9E4F
7721,鹍,U+9E4D
7723,鹙,U+9E59
7724,鹕,U+9E55
7725,鹗,U+9E57
7726,鹜,U+9E5C
7727,莺,U+83BA
7729,鹤,U+9E64
7731,鹡,U+9E61
7732,鹚,U+9E5A
7733,鹒,U+9E52
7735,鸧,U+9E27
7737,鹘,U+9E58
7738,鹣,U+9E63
7739,鹢,U+9E62
7740,鹞,U+9E5E
7741,鸡,U+9E21
7743,鸥,U+9E25
7744,鹧,U+9E67
7746,鹥,U+9E65
7747,鸷,U+9E37
7748,鸶,U+9E36
7750,鹫,U+9E6B
7751,鹰,U+9E70
7752,鹭,U+9E6D
7753,鹪,U+9E6A
7754,鹩,U+9E69
7756,鹬,U+9E6C
7757,鹯,U+9E6F
7759,鸴,U+9E34
7760,鸬,U+9E2C
7761,鹦,U+9E66
7762,鸾,U+9E3E
7764,鹳,U+9E73
7765,鹂,U+9E42
7767,卤,U+5364
7770,盐,U+76D0
7771,鹾,U+9E7E
7772,熵,U+71B5
7773,鹿,U+9E7F
7774,麂,U+9E82
7775,铈,U+94C8
7776,麀,U+9E80
7778,麇,U+9E87
7779,麈,U+9E88
7780,麋,U+9E8B
7783,麑,U+9E91
7784,麒,U+9E92
7785,麓,U+9E93
7787,丽,U+4E3D
7790,麝,U+9E9D
7792,麟,U+9E9F
7795,涮,U+6DAE
7796,麦,U+9EA6
7800,麹,U+9EB9
7801,蒴,U+84B4
7802,麻,U+9EBB
7803,麽,U+9EBD
7804,麾,U+9EBE
7806,黄,U+9EC4
7808,黉,U+9EC9
7809,铊,U+94CA
7810,黍,U+9ECD
7811,黏,U+9ECF
7812,黎,U+9ECE
7814,溚,U+6E9A
7815,黑,U+9ED1
7816,黔,U+9ED4
7817,默,U+9ED8
7818,黛,U+9EDB
7819,黜,U+9EDC
7820,点,U+70B9
7821,黝,U+9EDD
7822,黠,U+9EE0
7823,黥,U+9EE5
7824,黧,U+9EE7
7826,黯,U+9EEF
7829,黡,U+9EE1
7830,黩,U+9EE9
7831,傣,U+50A3
7832,黹,U+9EF9
7833,黻,U+9EFB
7834,黼,U+9EFC
7835,钛,U+949B
7836,黾,U+9EFE
7837,鼋,U+9F0B
7839,鼌,U+9F0C
7842,鼍,U+9F0D
7843,钽,U+94BD
7844,鼎,U+9F0E
7845,鼐,U+9F10
7847,鼒,U+9F12
7849,鼓,U+9F13
7851,鼗,U+9F17
7853,鼙,U+9F19
7856,羰,U+7FB0
7857,鼠,U+9F20
7858,鼢,U+9F22
7860,鼬,U+9F2C
7861,鼯,U+9F2F
7862,鼹,U+9F39
7863,鼷,U+9F37
7864,醣,U+91A3
7865,鼻,U+9F3B
7867,鼾,U+9F3E
7870,铽,U+94FD
7871,齐,U+9F50
7872,斋,U+658B
7874,齑,U+9F51
7875,菾,U+83FE
7876,齿,U+9F7F
7877,龀,U+9F80
7878,龁,U+9F81
7879,龂,U+9F82
7880,龃,U+9F83
7881,龄,U+9F84
7882,龆,U+9F86
7883,龈,U+9F88
7886,龉,U+9F89
7887,龊,U+9F8A
7889,龋,U+9F8B
7890,腭,U+816D
7891,龌,U+9F8C
7893,龙,U+9F99
7894,厐,U+5390
7895,龚,U+9F9A
7896,龛,U+9F9B
7897,舔,U+8214
7898,龟,U+9F9F
7899,烃,U+70C3
7900,龠,U+9FA0
7903,楟,U+695F
7904,酮,U+916E
7905,茼,U+833C
7906,烔,U+70D4
7907,钍,U+948D
7908,佤,U+4F64
7909,烷,U+70F7
7910,烯,U+70EF
7911,螅,U+8785
7912,氙,U+6C19
7913,酰,U+9170
7914,鳕,U+9CD5
7915,荨,U+8368
7916,垭,U+57AD
7917,铱,U+94F1
7918,钇,U+9487
7919,镱,U+9571
7920,铟,U+94DF
7921,铕,U+94D5
7923,鳟,U+9CDF
7924,蟑,U+87D1
7925,礃,U+7903
7926,锗,U+9517
7927,酯,U+916F
8001,万,U+4E07
8002,丘,U+4E18
8003,乒,U+4E52
8004,乓,U+4E53
8005,甭,U+752D
8006,孬,U+5B6C
8010,么,U+4E48
8012,乩,U+4E69
8015,亍,U+4E8D
8016,亓,U+4E93
8017,亘,U+4E98
8021,仂,U+4EC2
8022,仉,U+4EC9
8024,伃,U+4F03
8026,伽,U+4F3D
8028,伫,U+4F2B
8032,佼,U+4F7C
8034,佴,U+4F74
8035,佫,U+4F6B
8037,侢,U+4FA2
8044,伣,U+4F23
8045,俅,U+4FC5
8046,伡,U+4F21
8051,侴,U+4FB4
8053,倢,U+5022
8055,倴,U+5034
8056,倔,U+5014
8059,偲,U+5072
8064,偬,U+506C
8067,偌,U+504C
8072,僬,U+50EC
8079,儡,U+5121
8080,傩,U+50A9
8093,党,U+515A
8094,凃,U+51C3
8096,减,U+51CF
8099,冨,U+51A8
8104,剞,U+525E
8105,劂,U+5282
8106,刿,U+523F
8113,勋,U+52CB
8116,匆,U+5306
8120,吋,U+540B
8123,吱,U+5431
8125,呎,U+544E
8126,听,U+542C
8131,咚,U+549A
8134,咥,U+54A5
8135,哆,U+54C6
8136,咻,U+54BB
8139,呙,U+5459
8142,呗,U+5457
8143,唑,U+5511
8145,啗,U+5557
8146,唪,U+552A
8147,唼,U+553C
8148,啐,U+5550
8149,啍,U+554D
8150,唶,U+5536
8156,唝,U+551D
8165,啯,U+556F
8166,嘌,U+560C
8167,唠,U+5520
8168,噙,U+5659
8172,呒,U+5452
8174,哒,U+54D2
8178,嚆,U+5686
8181,嚭,U+56AD
8182,呖,U+5456
8183,噜,U+565C
8185,喾,U+55BE
8186,啃,U+5543
8188,囝,U+56DD
8189,囡,U+56E1
8191,圊,U+570A
8197,圯,U+572F
8198,圪,U+572A
8199,壳,U+58F3
8201,坻,U+577B
8205,坿,U+577F
8206,垇,U+5787
8208,垞,U+579E
8209,垤,U+57A4
8210,垚,U+579A
8211,垌,U+578C
8213,垟,U+579F
8214,垕,U+5795
8217,埂,U+57C2
8219,垸,U+57B8
8222,埌,U+57CC
8224,埕,U+57D5
8230,堉,U+5809
8231,堎,U+580E
8232,堀,U+5800
8233,堌,U+580C
8237,塓,U+5853
8239,堍,U+580D
8241,埚,U+57DA
8242,塬,U+586C
8243,塱,U+5871
8244,塝,U+585D
8245,堽,U+583D
8247,塥,U+5865
8250,墕,U+5895
8255,垱,U+57B1
8259,墙,U+5899
8262,墒,U+5892
8263,垅,U+5785
8268,夼,U+593C
8280,姘,U+59D8
8281,娒,U+5A12
8289,婥,U+5A65
8292,媄,U+5A84
8293,媞,U+5A9E
8295,媮,U+5AAE
8296,婿,U+5A7F
8299,婳,U+5A73
8300,娴,U+5A34
8301,妩,U+59A9
8302,嫒,U+5AD2
8304,孃,U+5B43
8311,孖,U+5B56
8320,屲,U+5C72
8321,屴,U+5C74
8322,屼,U+5C7C
8324,岙,U+5C99
8325,岍,U+5C8D
8326,岜,U+5C9C
8327,岨,U+5CA8
8328,岬,U+5CAC
8329,岞,U+5C9E
8330,峃,U+5CC3
8331,峇,U+5CC7
8335,峱,U+5CF1
8338,崞,U+5D1E
8339,崮,U+5D2E
8342,崽,U+5D3D
8343,崴,U+5D34
8344,峣,U+5CE3
8348,嶓,U+5D93
8349,崄,U+5D04
8354,岿,U+5CBF
8360,巯,U+5DEF
8363,幞,U+5E5E
8369,庄,U+5E84
8373,廒,U+5ED2
8375,庼,U+5EBC
8381,异,U+5F02
8382,弌,U+5F0C
8383,弎,U+5F0E
8384,甙,U+7519
8388,忪,U+5FEA
8421,扡,U+6261
8422,扦,U+6266
8423,抃,U+6283
8428,掰,U+63B0
8429,拶,U+62F6
8432,捃,U+6343
8436,挜,U+631C
8438,掮,U+63AE
8439,揸,U+63F8
8445,揎,U+63CE
8448,揶,U+63F6
8452,搢,U+6422
8453,揾,U+63FE
8459,搡,U+6421
8464,摷,U+6477
8466,搿,U+643F
8469,挦,U+6326
8471,揿,U+63FF
8473,掸,U+63B8
8479,掱,U+63B1
8489,敜,U+655C
8490,敫,U+656B
8494,斏,U+658F
8502,昀,U+6600
8504,昊,U+660A
8508,晟,U+665F
8510,晧,U+6667
8512,晾,U+667E
8513,暋,U+668B
8514,暌,U+668C
8518,晔,U+6654
8519,暧,U+66A7
8530,杠,U+6760
8533,杅,U+6745
8537,杻,U+677B
8552,栝,U+681D
8557,桋,U+684B
8558,栒,U+6812
8559,栟,U+681F
8560,桬,U+686C
8565,枧,U+67A7
8566,棑,U+68D1
8569,棸,U+68F8
8572,椑,U+6911
8574,楙,U+6959
8575,楀,U+6940
8576,楂,U+6942
8584,椝,U+691D
8586,椫,U+692B
8587,橇,U+6A47
8589,檎,U+6A8E
8591,桪,U+686A
8592,枟,U+679F
8593,槜,U+69DC
8594,檑,U+6A91
8596,檴,U+6AB4
8599,橱,U+6A71
8601,橥,U+6A65
8603,榉,U+6989
8632,毚,U+6BDA
8633,毵,U+6BF5
8635,氞,U+6C1E
8636,氟,U+6C1F
8637,氨,U+6C28
8638,氧,U+6C27
8639,氥,U+6C25
8640,氦,U+6C26
8641,氢,U+6C22
8642,氰,U+6C30
8644,氮,U+6C2E
8645,氩,U+6C29
8646,氕,U+6C15
8647,氘,U+6C18
8648,氚,U+6C1A
8659,氿,U+6C3F
8660,汆,U+6C46
8661,沄,U+6C84
8662,沇,U+6C87
8671,洴,U+6D34
8673,涌,U+6D8C
8677,浤,U+6D64
8680,浼,U+6D7C
8681,淖,U+6DD6
8685,淠,U+6DE0
8688,沨,U+6CA8
8692,渌,U+6E0C
8693,淼,U+6DFC
8694,渲,U+6E32
8697,溏,U+6E8F
8700,溴,U+6EB4
8701,滉,U+6EC9
8702,滏,U+6ECF
8708,漷,U+6F37
8709,澉,U+6F89
8712,沵,U+6CB5
8714,滢,U+6EE2
8715,瀌,U+700C
8731,灺,U+707A
8732,炅,U+7085
8741,烱,U+70F1
8743,焯,U+712F
8746,焱,U+7131
8759,熳,U+71B3
8761,燋,U+71CB
8763,烨,U+70E8
8781,牮,U+726E
8786,犇,U+7287
8787,犄,U+7284
8799,狨,U+72E8
8805,猆,U+7306
8811,猃,U+7303
8813,猕,U+7315
8814,獾,U+737E
8819,玥,U+73A5
8823,珺,U+73FA
8825,琼,U+743C
8826,琷,U+7437
8827,琰,U+7430
8828,珐,U+73D0
8829,珲,U+73F2
8830,瑄,U+7444
8831,瑂,U+7442
8832,瑔,U+7454
8833,瑢,U+7462
8834,琏,U+740F
8835,瑭,U+746D
8840,璩,U+74A9
8842,瑷,U+7477
8853,甏,U+750F
8858,畈,U+7548
8859,疃,U+7583
8864,疢,U+75A2
8871,痤,U+75E4
8873,瘃,U+7603
8875,瘄,U+7604
8876,瘈,U+7608
8877,瘌,U+760C
8880,瘭,U+762D
8883,瘅,U+7605
8884,癒,U+7652
8895,癿,U+767F
8901,盹,U+76F9
8904,眚,U+771A
8905,眢,U+7722
8915,睽,U+777D
8918,瞟,U+779F
8919,瞫,U+77AB
8926,矬,U+77EC
8928,矽,U+77FD
8931,砢,U+7822
8932,砣,U+7823
8933,砠,U+7820
8935,砝,U+781D
8938,砷,U+7837
8943,硐,U+7850
8944,硅,U+7845
8947,硭,U+786D
8948,硪,U+786A
8951,碚,U+789A
8955,碳,U+78B3
8956,碶,U+78B6
8962,磡,U+78E1
8965,硚,U+785A
8968,礞,U+791E
8969,硷,U+7877
8970,硒,U+7852
8981,禚,U+799A
8983,禤,U+79A4
8993,稖,U+7A16
9002,窿,U+7ABF
9005,竜,U+7ADC
9010,筘,U+7B58
9018,篥,U+7BE5
9020,簉,U+7C09
9023,簰,U+7C30
9024,籝,U+7C5D
9035,粞,U+7C9E
9036,粦,U+7CA6
9037,粮,U+7CAE
9040,粽,U+7CBD
9041,糅,U+7CC5
9048,糌,U+7CCC
9053,纼,U+7EBC
9055,纰,U+7EB0
9057,绁,U+7EC1
9064,绲,U+7EF2
9065,缂,U+7F02
9069,绬,U+7EEC
9071,缑,U+7F11
9088,罾,U+7F7E
9090,芈,U+8288
9107,聱,U+8071
9112,肪,U+80AA
9113,胛,U+80DB
9115,脉,U+8109
9116,胆,U+80C6
9120,脞,U+811E
9126,脖,U+8116
9131,腌,U+814C
9136,膘,U+8198
9140,臑,U+81D1
9141,膑,U+8191
9152,舢,U+8222
9153,舨,U+8228
9154,舺,U+823A
9166,茓,U+8313
9167,芘,U+8298
9171,荅,U+8345
9173,茬,U+832C
9174,莦,U+83A6
9181,荝,U+835D
9185,葠,U+8460
9186,蓪,U+84EA
9190,苁,U+82C1
9191,蓷,U+84F7
9195,薸,U+85B8
9213,虒,U+8652
9223,蚬,U+86AC
9227,蝓,U+8753
9230,蝤,U+8764
9231,螓,U+8793
9236,螗,U+8797
9237,螵,U+87B5
9240,蟢,U+87E2
9241,蠋,U+880B
9242,蛴,U+86F4
9244,蠭,U+882D
9260,裢,U+88E2
9268,襞,U+895E
9278,觜,U+89DC
9287,诇,U+8BC7
9294,诨,U+8BE8
9300,谉,U+8C09
9301,谰,U+8C30
9317,豮,U+8C6E
9322,贠,U+8D20
9328,趱,U+8DB1
9332,跤,U+8DE4
9337,踦,U+8E26
9338,踪,U+8E2A
9345,蹩,U+8E69
9349,蹼,U+8E7C
9351,躞,U+8E9E
9363,轲,U+8F72
9368,辚,U+8F9A
9374,迮,U+8FEE
9380,邋,U+908B
9386,邘,U+9098
9390,郈,U+90C8
9392,郚,U+90DA
9395,郫,U+90EB
9398,郓,U+90D3
9401,郾,U+90FE
9409,鄚,U+911A
9410,鄣,U+9123
9428,醑,U+9191
9432,酾,U+917E
9433,酽,U+917D
9437,钋,U+948B
9438,钐,U+9490
9440,钒,U+9492
9442,钑,U+9491
9443,钫,U+94AB
9445,钭,U+94AD
9446,钘,U+9498
9448,铍,U+94CD
9449,钻,U+94BB
9450,铆,U+94C6
9453,钼,U+94BC
9456,铐,U+94D0
9459,铬,U+94EC
9462,鋆,U+92C6
9465,锂,U+9502
9467,锒,U+9512
9468,钡,U+94A1
9472,铔,U+94D4
9475,锨,U+9528
9477,锬,U+952C
9478,锖,U+9516
9480,锠,U+9520
9481,锞,U+951E
9482,鍪,U+936A
9484,铡,U+94E1
9485,镁,U+9541
9486,钖,U+9496
9487,锳,U+9533
9490,镏,U+954F
9493,镉,U+9549
9494,铩,U+94E9
9495,鏊,U+93CA
9496,蓥,U+84E5
9497,鎏,U+938F
9503,镦,U+9566
9505,锏,U+950F
9506,镨,U+9568
9507,镣,U+9563
9509,镡,U+9561
9510,镢,U+9562
9514,锧,U+9527
9515,鑫,U+946B
9527,闹,U+95F9
9532,阽,U+963D
9552,靔,U+9754
9555,靺,U+977A
9557,靼,U+977C
9560,鞨,U+97A8
9576,颋,U+988B
9577,颌,U+988C
9581,颙,U+9899
9594,饦,U+9966
9600,馊,U+998A
9601,馎,U+998E
9606,馃,U+9983
9615,驵,U+9A75
9622,骦,U+9AA6
9623,骉,U+9A89
9629,髁,U+9AC1
9639,鲀,U+9C80
9641,鲅,U+9C85
9643,鲒,U+9C92
9646,鲰,U+9CB0
9647,鲻,U+9CBB
9648,鲷,U+9CB7
9649,鲗,U+9C97
9650,鳇,U+9CC7
9651,鲝,U+9C9D
9652,鳆,U+9CC6
9653,鳄,U+9CC4
9654,鲢,U+9CA2
9655,鲦,U+9CA6
9656,鲱,U+9CB1
9657,鲴,U+9CB4
9658,鳁,U+9CC1
9660,鳎,U+9CCE
9661,鳢,U+9CE2
9662,鲚,U+9C9A
9663,鳙,U+9CD9
9664,鳠,U+9CE0
9665,鲿,U+9CBF
9667,鳛,U+9CDB
9676,鸵,U+9E35
9677,鹓,U+9E53
9679,鹖,U+9E56
9681,鹔,U+9E54
9684,鹴,U+9E74
9690,麸,U+9EB8
9694,黟,U+9EDF
